DATE,ACCOUNT,Transcript 
2020-05-01 20:05:00,DigitalTrends,"b""If you love #TheOffice and #ParksAndRec, you'll love Greg Daniels' new series 'Upload' on Amazon @PrimeVideo. We talked to Daniels about the new show on #DTLive - Watch the full interview here -&gt; https://t.co/l2z7OtkqAc @UploadOnPrime #UploadTV https://t.co/HUQEwI1qJw"""
2020-05-01 20:03:05,rushdags,b'#UploadTV is really good! @PrimeVideo'
2020-05-01 20:00:22,tvrecapsreviews,"b'REVIEW: Amazon\'s ""Upload"" - Episode 1.01 ""Welcome to Upload""\n\nhttps://t.co/oY6FN05U4t #Upload #UploadTV #UploadOnPrime #Amazon #AmazonPrime #AmazonPrimeVideo #PrimeVideo https://t.co/bKswDORiKw'"
2020-05-01 19:57:46,MikeBaaden,b'Ha! Wow... The upload process \xf0\x9f\x98\xb2\n#UploadTV'
2020-05-01 19:56:02,LizProBackstage,b'Why did they pay to have this trending but not provide a trailer? #UploadTV'
2020-05-01 19:54:33,JessicaRedish,"b""I'll be live tweeting @ 4pm PST about the new show #UploadTV @PrimeVideo @amazon Can't wait to see the Premiere!"""
2020-05-01 19:52:13,howdythereme,b'so #UploadTV is honestly so good'
2020-05-01 19:51:39,shikahgoh312,"b""Yoooo I'm feeling this new Amazon series... #UploadTV https://t.co/PUir11XPNt"""
2020-05-01 19:49:15,JERICHO,"b""// LIVE NOW\n\nSPECIAL STREAM TODAY - We're playing some games and talking about my ideal digital afterlife, then watching the first couple episodes of @UploadOnPrime\n\n// TWITCH - https://t.co/gMISJbEkyJ #UploadTV #ad https://t.co/9e7h9qaL18"""
2020-05-01 19:46:42,CantGetRite80,"b'""Are you a nurse?"" #UploadTV https://t.co/eRL0KTUvn8'"
2020-05-01 19:45:32,MikeBaaden,"b""Mmmhmm, car what's your story? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #UploadTV"""
2020-05-01 19:45:04,CriticalPopcorn,"b""Greg Daniel's #UploadTV is streaming now on @primevideouk! Check out our review/preview of this new series from the creator of Parks &amp; Rec which stars Andy Allo, Robbie Amell, Allegra Edwards &amp; Zainab Johnson: https://t.co/4unCedegOr"""
2020-05-01 19:44:40,will_lehrmann,b'Guess I am watching #UploadTV this weekend.'
2020-05-01 19:42:49,AmburlyMargaret,b'#UploadTV is definitely a must watch.'
2020-05-01 19:41:20,scheifuhle,b'season 2 plz #UploadTV'
2020-05-01 19:41:05,MikeBaaden,b'Time to burn through a few episodes of #UploadTV'
2020-05-01 19:40:03,CBR,"b'#UploadTV: Greg Daniels, Robbie Amell &amp; Andy Allo Discuss the Afterlife Comedy\nhttps://t.co/ORC3N0sWSy https://t.co/0cHtXntumm'"
2020-05-01 19:39:50,hamrickisms,"b""The story concept I'm seeing about #UploadTV looks compelling, a digital persona created after one's death. Until that tech is avail, can we have a substitute digital alias that attends Zoom meetings for us?"""
2020-05-01 19:38:32,room9271,b'@RobbieAmell #bingewatched #UploadTV Soooo goood!!!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f Hopefully there will be a season 2!?'
2020-05-01 19:35:40,MiniFebus,"b""From the co-creator of PARKS &amp; RECREATION? Futuristic and based on #codinglife? I'm in! #UploadTV #PrimeVideo #womenwhocode #writerslife https://t.co/ni1cmqCHxj"""
2020-05-01 19:35:28,MrAcosta89,"b""First episode of #UploadTV &amp; I'm getting a lot of 'The Good Place' vibes from it (which reminds me I need to watch the last season)"""
2020-05-01 19:35:26,thedellaneva,b'I already need answers. I finished the full season already of #UploadTV and I need more!'
2020-05-01 19:35:15,TVPartyPlanner,b'I\xe2\x80\x99ll be starting the Fran Booth Fan Club\n\n#UploadTV'
2020-05-01 19:33:57,MeanMusings,b'I am loving this show! #UploadTV https://t.co/XqKfSDdc40'
2020-05-01 19:33:42,CrayfishCrawdad,b'#UploadTV\n\nJust finished the 1st ep. Looking forward to the rest \xf0\x9f\x91\x8d'
2020-05-01 19:30:52,Stormshadow1977,b'@PrimeVideo @UploadOnPrime was so good. That was some solid writing! @RobbieAmell &amp; @andyallo have awesome chemistry together. I can not wait for season 2 #UploadTV'
2020-05-01 19:30:12,TVPartyPlanner,b'I need a GIF of Nora pulling the covers over Ingrid IMMEDIATELY \n\n#UploadTV'
2020-05-01 19:30:03,richonnepinkman,b'shut UP THEY\xe2\x80\x99RE SO CUTE #UploadTV https://t.co/4VpPRDxQjJ'
2020-05-01 19:29:38,thenickfanclub,"b'That #UploadTV ending, you guys. I wonder if they split a 20-episode order into two seasons because otherwise I might be a little upset'"
2020-05-01 19:27:57,JessicaACaesar,"b'I will be watching LIVE. I can\'t wait \xf0\x9f\xa4\xa9. #UploadTV\n\n""Upload Cast Q&amp;A and Watch Party"" #UploadTV https://t.co/a9mSjLyAow'"
2020-05-01 19:27:36,TVPartyPlanner,b'\xe2\x80\x9cTech support!!!\xe2\x80\x9d\n\xe2\x80\x9cThat\xe2\x80\x99s not how this works.\xe2\x80\x9d\n\nLMAO\n\n#UploadTV'
2020-05-01 19:25:06,AmitIKumar,b'@PrimeVideo thank you for great shows like #UploadTV'
2020-05-01 19:23:54,Chelsie___,b'The 5 people you meet in Upload is such an adorable nod to one of my first Mitch Albom reads \xf0\x9f\x92\x9c #UploadTV'
2020-05-01 19:23:24,TVPartyPlanner,b'The soundtrack for #UploadTV will be called Nathan and Nora\xe2\x80\x99s Infinite Playlist https://t.co/1AKyMvmkod'
2020-05-01 19:22:19,jumoffit,b'Watching #UploadTV and this campaign poster was in one of the first scenes. https://t.co/Saoo2zLHhk'
2020-05-01 19:21:37,hOmEbOi_MuYo,b'#Uploadtv fingers crossed. Hopefully its good.'
2020-05-01 19:21:19,XiomaraMMorales,"b""#UploadTV is the show I didn't know I needed."""
2020-05-01 19:21:10,Yolibeans,"b'Fabulous!\nCheck out this new radio play. \nPresented as an online #Radio #Play\nFrom May 1, 2020 to May 10, 2020\n\nWhat would happen if there were \nOnly two remaining white people in the world?\nhttps://t.co/ntsyYHF9Sc\n#FrancoisLemaitre\n#Berkelybound\n#radioplay\n#UploadTV \n#MayDay https://t.co/rMv3eEPft8'"
2020-05-01 19:19:54,freddielm,"b'About to start watching @robbieamell new series on amazonprimevideo Question is, will he be shirtless? \xf0\x9f\xa4\x94 #UploadTV https://t.co/XVwnosn3lF'"
2020-05-01 19:19:28,emmajg,b'Watching @RobbieAmell in @UploadOnPrime \n#UploadTV'
2020-05-01 19:17:39,justme19684,b'@JeffreyRitchey Thank goodness I\xe2\x80\x99ve gotten sucked in to watching #UploadTV on #PrimeVideo not that I would watch that ignorant airhead'
2020-05-01 19:17:16,Star54iwas,b'#UploadTV is brilliant!!'
2020-05-01 19:17:05,Jeffandsimon,"b'\xf0\x9f\x94\xb4\xf0\x9f\x93\xa3 Online conference by #Iranian Community in #Canada \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 @IDA_Canada \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\n\xf0\x9f\x93\x8c #Iran: #CoronaVirus Update, Over \xf0\x9f\x93\x8d 37,600 Deaths, Saturday May 2, 2020, 3:00 PM EST -12:00 PM pacific time\n\n#GPC #qcpoli #skpoli #cpcldr #UploadTV #MayDay #MayDay2020 #Covid_19 #Covid19 #COVID #Canadian https://t.co/J17NI9evSa'"
2020-05-01 19:16:48,_Lulu_Palooza_,"b""Found a new series on #AmazonPrimeVideo that is imaginative and funny, with a great premise called #Upload. Get the remote, start streaming it. I was all in inside of 60 seconds. You're welcome! #UploadTV"""
2020-05-01 19:14:30,CantGetRite80,"b""So Batia doesn't see Mr. Caputo up there?? \xf0\x9f\x98\x84 #UploadTV"""
2020-05-01 19:11:38,RealNinjaGreg,b'Uploadtv Im hooked. Loving this only first episode in. #UploadTV #AmazonPrimeVideo'
2020-05-01 19:10:14,JonCruz91,b'@UploadOnPrime @RobbieAmell You\xe2\x80\x99re move @RobbieAmell @UploadOnPrime \xf0\x9f\x95\xba (remember to check how you look from the back like in episode 5) \xf0\x9f\x98\x82\xf0\x9f\x8d\x91 #UploadTV https://t.co/uybak6Izpf'
2020-05-01 19:09:48,RealistSpeaking,b'Thinking about it and I definitely would not want my consciousness uploaded onto a cloud server for all of eternity that was controlled by a corporation who I had to pay in order to maintain it even if it was the best place in the world #UploadTV'
2020-05-01 19:06:14,MP31184330,"b""I have to say that, for once, I'm seeing an ad that seems interesting.\n\n#UploadTV doesn't look bad.\n\nThat said, after about half a dozen more of the same ad in a row blasted at me everywhere I go, @PrimeVideo will have pissed me off enough to stubbornly refuse watching it."""
2020-05-01 19:05:18,CherlynnLow,"b""I often resist when @Devindra recommends shows to me but I'm so glad I watched #UploadTV when he suggested it. \n\nI've already watched it THREE TIMES from beginning to end. It's SO GOOD. I might make this a thread coz I have so much to squee\n\nhttps://t.co/KNxkbhp3Hp"""
2020-05-01 19:03:51,Gabrielleeeem,b'I really enjoyed this show .... but I need season 2 now cause the ending had me very confused. #UploadTV'
2020-05-01 19:02:00,primetimercom,"b'""In a pop culture universe suddenly obsessed with life after death, \'Upload\' earns its place.""\n\n@joereid previews the new Greg Daniels series starting on Amazon Prime Video today. \n\n#UploadTV \n\nhttps://t.co/wiRFMV401t'"
2020-05-01 19:01:18,tvrecapsreviews,b'TV TONIGHT (May 1)\n\n#TheHalfOfIt #HollywoodNetflix #UploadTV #Trying #BettyHBO #BlueBloods #Charmed #PropCulture #Ghostwriter #SharkTank #TheBlacklist #GoldRush #LivePD #DragRace #ShahsOfSunset #ELeague #MamaJune #FridayNightInWithTheMorgans \n\nhttps://t.co/9Z6hONsITP https://t.co/O9u46mfZlq'
2020-05-01 19:01:14,RealistSpeaking,"b""So 6 episodes into #UploadTV and it's more interesting than I expected it to be"""
2020-05-01 18:58:43,KitschenCounter,b'.this image alone makes me want to add #UploadTV to my WatchList. https://t.co/qq5LLhsbf1'
2020-05-01 18:58:15,eandcpress,b'What2Watch 2day #TV: U can #BingeWatch #UploadTV #Season1 #Streaming #AmazonPrime! \n#PrimeVideo \n@PrimeVideo'
2020-05-01 18:57:31,UploadOnPrime,"b""don't we all \xf0\x9f\x90\xb6 #UploadTV https://t.co/Pr4MACatLU"""
2020-05-01 18:56:47,blake_242,"b'So! Much! Exciting! New! Content! Today! Can\xe2\x80\x99t! Wait! To! Dive! Into! EVERYTHING!\n\n\xe2\x80\xa2 #GravesIntoGardens, @elevation_wrshp (Spotify, Apple Music, YouTube)\n\n\xe2\x80\xa2 #PropCulture, @DisneyStudios (Disney+)\n\n\xe2\x80\xa2 #HollywoodNetflix, @MrRPMurphy (Netflix)\n\n\xe2\x80\xa2 #UploadTV, Greg Daniels (Amazon)'"
2020-05-01 18:56:14,LJGus1,b'@zaxmix I noticed that too. Just finished the season. Can\xe2\x80\x99t wait for for more! #UploadTV'
2020-05-01 18:53:51,zaxmix,b'Don\xe2\x80\x99t think I didn\xe2\x80\x99t spot that Oprah/Kamala 2024 poster in #UploadTV. So this means they\xe2\x80\x99re predicting Trump wins re-election in 2020? \xf0\x9f\x98\xac'
2020-05-01 18:51:32,ymat8s,b'There\xe2\x80\x99s a Taco Bell plug in episode 6 and it\xe2\x80\x99s working because my husband and I are thinking of getting it \xf0\x9f\x92\x80\xf0\x9f\xa4\xa3 @RobbieAmell @andyallo #UploadTV'
2020-05-01 18:50:54,Quotes4Dogs,b'Finished Upload on Amazon. Please give me season 2 now! \xf0\x9f\x98\xab\n#UploadOnPrime #UploadTV #AmazonPrimeVideo https://t.co/QllInw8TwZ'
2020-05-01 18:47:59,RealNinjaGreg,b'Checking out UploadTv on Prime Video. #UploadTV #PrimeVideo'
2020-05-01 18:47:32,CherylSoccerMom,b'Just saw you @thegregwilson on @UploadTV \nGreat job! \n#UploadTV'
2020-05-01 18:47:31,AllieConfy,"b""@UploadOnPrime - I really enjoyed the 1st episode of #UploadTV XD I need to watch the others SOONER AS POSSIBLE \xf0\x9f\x98\xb1\xf0\x9f\xa4\xa9\xf0\x9f\x98\x81\nThere's a tumblr account of this tv show? \xf0\x9f\xa4\x94"""
2020-05-01 18:43:07,TVPartyPlanner,b'\xe2\x80\x9cWhoops! One more.\xe2\x80\x9d This funeral and Allegra Edwards are killing me!!!\n\n#UploadTV \n\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2020-05-01 18:42:26,GrizzMedia,b'@RobbieAmell Sitting down watching Upload in beautiful 4K and so well done! This is a must see! #Lovinit #UploadTV'
2020-05-01 18:42:14,victoriughhhhhh,b'I thought I was codependent\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3. Ingrid takes the cake in the last episode \xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80 #UploadTV'
2020-05-01 18:39:26,Supertee35,b'#UploadTV Loving this! Such a cute Rom-Com Series! Happy Friday Yall! https://t.co/PyqiTDBhR1'
2020-05-01 18:37:00,TVPartyPlanner,"b'\xe2\x80\x9cLord, I googled Nathan Brown, and I liked what I saw.\xe2\x80\x9d\n\n#UploadTV'"
2020-05-01 18:36:11,phonsee_,b'Y\xe2\x80\x99all need to watch upload from amazon. Highly recommended #UploadTV'
2020-05-01 18:35:41,Quinton_Harris,b'#UploadTV has been dope so far.'
2020-05-01 18:34:04,blakuou,b'Fucking Nathan #UploadTV'
2020-05-01 18:33:41,adamchitwood,"b""#UploadTV is on Amazon Prime starting today. It's like a sci-fi version of 'The Good Place'. I liked it! Here's my review. https://t.co/4zenZWnING"""
2020-05-01 18:33:14,TVPartyPlanner,b'\xe2\x80\x9cRemember when I used to pull a quarter from your ear? Can\xe2\x80\x99t do that anymore \xe2\x80\x98cause you\xe2\x80\x99re in a video game.\xe2\x80\x9d\n\nOuch\n\n#UploadTV'
2020-05-01 18:31:56,KellyRubinsohn,b'So #UploadTV being on Amazon is weird because when the afterlife can be monetized Amazon will be the first company making cash and will screw over every person possible just to get another 2.99. What is the message here?'
2020-05-01 18:28:33,Just_Enrique,b'The product placement on this show is wild. #UploadTV'
2020-05-01 18:28:01,downandnerdy757,"b'How would you want to spend the afterlife?  We review Episode 1 of Upload from @PrimeVideo , starring @RobbieAmell , spoiler free.  #UploadTV \nListen on SoundCloud:\nhttps://t.co/z0lJfkqEDG\n\nDownload Now:\nhttps://t.co/MMZKegQNvY'"
2020-05-01 18:26:38,TRU_GRAVE,"b""Really diggin Upload n it's only episode 3 #UploadTV"""
2020-05-01 18:24:27,thenickfanclub,b'Mrs. Evans from #HighSchoolMusical2 is Nathan\xe2\x80\x99s mom in #UploadTV'
2020-05-01 18:24:07,collinsbadewa,b'#UploadTV is giving me #TheGoodPlace vibes. I like it.'
2020-05-01 18:23:27,Katchin05,b'So is everyone in Lakeview white? \nThat would actually make a sense. \n#UploadTV'
2020-05-01 18:23:07,tarunhasija,b'Surprisingly cool series #upload #UploadTV #UploadOnPrime \n\nWaiting for season 2 @PrimeVideoIN \xe2\x9d\xa3\xef\xb8\x8f'
2020-05-01 18:20:31,ZamaniNKhethelo,b'Okay #UploadTV is interesting. I enjoyed the Pilot. Will definitely be getting all the episodes. That and #HollywoodNetflix will be my weekend binge.'
2020-05-01 18:20:28,jazzyphats_,b'THAT FINALE!!! #UploadTV https://t.co/tCTESBnOPy'
2020-05-01 18:20:07,AndrewHoran77,"b""Reading the plot of #UploadTV, something like that happens to me, I'm finding a way to escape into the internet then building and uploading myself into an invincible robot body.\n\nSo, I'm basically going to become Ultron."""
2020-05-01 18:19:18,Abelito_Veloz,b'#UploadTV\xc2\xa0looks like \xe2\x80\x9cThe Good Place\xe2\x80\x9d and Black Mirror\xe2\x80\x99s \xe2\x80\x9cSan Junipero\xe2\x80\x9d episode combined... could possibly be a dope combination'
2020-05-01 18:19:11,jazzyphats_,"b'If y\xe2\x80\x99all haven\xe2\x80\x99t already started, please tune into #UploadTV \xf0\x9f\x98\xad'"
2020-05-01 18:19:09,muppytom,b'going door to door today to campaign for #OprahKamala2024  #UploadTV'
2020-05-01 18:19:02,UploadOnPrime,b'have you tried uploading yet? you definitely should... like right now: https://t.co/nhGo7cR0oh #UploadTV https://t.co/wLa15qtjYq'
2020-05-01 18:18:40,jazzyphats_,b'LMAOOOO I KNOW THIS WOMAN DID NOT K*LL HERSELF!!!! #UploadTV'
2020-05-01 18:18:04,IsaLeeWolf,b'So far I like #UploadTV (almost done with ep 1) but WAY WAY too much potty humor.'
2020-05-01 18:17:53,Walter1872,"b""@PrimeVideo @ConanOBrien ...well... Since #UploadTV is being promoted on my timeline, I guess I'll tune in to...! ...\xf0\x9f\x93\xba...! ...wait... Am I also being uploaded while I'm tweeting...? ...\xf0\x9f\x92\xbb...! https://t.co/fRQk5886Vg"""
2020-05-01 18:17:50,muppytom,"b""FUCK SCIENCE!!!! Can't believe Creed from The Office is in this show and his HEAD EXPLODES lmfao #UploadTV"""
2020-05-01 18:16:50,jazzyphats_,b'And after all that... Nora still has her window open??? #UploadTV'
2020-05-01 18:16:22,TVPartyPlanner,b'Luke in those dress blues \xf0\x9f\x98\x8dand Nathan in that yodeling outfit \xf0\x9f\x98\x82\n\n#UploadTV'
2020-05-01 18:15:48,alanbowen,"b'After a shitty end to an otherwise good day, I decided to change my mood. Can I recommend #UploadTV to everyone. Seven episodes of a binge in, it\xe2\x80\x99s 4am. I assure you by sunrise I will want a second season. Check that. Six seasons and a movie.'"
2020-05-01 18:14:59,TVPartyPlanner,b'Rooting for Luke and Nathan\xe2\x80\x99s best friendship!!!\n\n#UploadTV'
2020-05-01 18:10:16,Benevolent_Lion,b'This show was good  #UploadTV'
2020-05-01 18:06:52,capucine0719,"b'I really love it, it\xe2\x80\x99s a fun mixed of comedy, mystery and a bit of romance. Plus all the characters are likable. #UploadTV'"
2020-05-01 18:05:08,MotherOfMoons,b'#UploadTV is the sci fi I needed'
2020-05-01 18:03:43,TVGuide,"b'We asked the cast of #UploadTV some impossible questions in a game of This or That: Afterlife Edition\xe2\x80\x94 we even put @friendstv up against the @theofficenbc\nSee the full video with @robbieamell, @andyallo, @allegra_edwards, @zainabjohnson, and @kevinbigley: https://t.co/WoTD7VWE3j https://t.co/f8XElMQBX0'"
2020-05-01 18:03:08,SquirtGG,b'Do not watch Prime today! \xe2\x9c\x8a\xf0\x9f\x8f\xbe\xe2\x9c\x8a\xf0\x9f\x8f\xbd\xe2\x9c\x8a\xf0\x9f\x8f\xbc\xe2\x9c\x8a\xf0\x9f\x8f\xbf\xe2\x9c\x8a\xf0\x9f\x8f\xbd\xe2\x9c\x8a\xf0\x9f\x8f\xbe\xe2\x9c\x8a\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x9c\x8a\xf0\x9f\x8f\xbd\xe2\x9c\x8a\xf0\x9f\x8f\xbe\xe2\x9c\x8a\xf0\x9f\x8f\xbfMay 1 strike #UploadTV'
2020-05-01 18:01:39,CartelSosa,b'LIVE on #Periscope: Friday Vibes Come Vibe With Me #bringafriend #jillscott #ibelieveinbiden #gt20 #uploadtv #mayday #elon #mika #bandcamp\n\nhttps://t.co/w5k0LXQeoW\nTrap'
2020-05-01 18:00:52,chenbeatrice,"b'Finished watching one episode, and love it!!! Whole season would def be done this weekend!\n#UploadTV  #PrimeVideo https://t.co/iX6EENl5i5'"
2020-05-01 18:00:00,ayannapeace,b'#UploadTV WHERE IS THE NEXT SEASON???? if you need a good binge this shit is it https://t.co/ZfyVlvgOdW'
2020-05-01 17:59:59,CartelSosa,b'Friday Vibes Come Vibe With Me #bringafriend #jillscott #ibelieveinbiden #gt20 #uploadtv #mayday #elon #mika #bandcamp https://t.co/UMl8uPVILu'
2020-05-01 17:59:23,kingjames718,"b""#UploadTV was really interesting. Funny too! It's actually not hard to imagine a world where we preserve someone's consciousness in the afterlife."""
2020-05-01 17:58:47,richonnepinkman,b'this show is so damn weird &amp; i absolutely love it #UploadTV https://t.co/6cmWlMo0qf'
2020-05-01 17:58:46,CartelSosa,b'Friday Vibes Come Vibe With Me #bringafriend #jillscott #ibelieveinbiden #gt20 #uploadtv #mayday #elon #mika #bandcamp https://t.co/VTSyKOHkvJ'
2020-05-01 17:55:13,summah_breeze,"b""Aht Aht I aint forget we're boycotting tuhday!!! #UploadTV"""
2020-05-01 17:54:03,RamblingRiter,b'I bet @RobbieAmell had fun filming the #NeverMissPiss scene #UploadTV'
